TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,"Ata da Terceira Reunião da Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação (COSBAN) – Cantão, 6 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ata-da-terceira-reuniao-da-comissao-sino-brasileira-de-alto-nivel-de-concertacao-e-cooperacao-cosban-cantao-6-de-novembro-de-2013,06/11/2013,09h00,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República ao Peru - Lima, 10 e 11 de novembro de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-ao-peru-lima-10-e-11-de-novembro-de-2013-credenciamento-de-imprensa,05/11/2013,12h01,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos do mês de novembro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-do-mes-de-novembro-de-2013,04/11/2013,19h15,31/10/2022,17h20,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Senhor Vice-Presidente da República aos Emirados Árabes Unidos, Abu Dhabi e Dubai, 10 a 12 de novembro de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-senhor-vice-presidente-da-republica-aos-emirados-arabes-unidos-abu-dhabi-e-dubai-10-a-12-de-novembro-de-2013-credenciamento-de-imprensa,04/11/2013,12h47,31/10/2022,17h20,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita do Ministro das Relações Exteriores de El Salvador, Jaime Alfredo Miranda Flamenco – Brasília, 1º de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-ministro-das-relacoes-exteriores-de-el-salvador-jaime-alfredo-miranda-flamenco-brasilia-1-de-novembro-de-2013,01/11/2013,16h42,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Falecimento de soldado brasileiro da MINUSTAH,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-de-soldado-brasileiro-da-minustah,01/11/2013,14h59,31/10/2022,17h20,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Brasil e Alemanha apresentam à ONU projeto de resolução sobre o direito à privacidade na era digital,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/brasil-e-alemanha-apresentam-a-onu-projeto-de-resolucao-sobre-o-direito-a-privacidade-na-era-digital,01/11/2013,13h00,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Vice-Presidente da República à China, III Reunião da COSBAN e IV Conferência Ministerial do Fórum de Macau – Macau, Cantão e Pequim, 4 a 9 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-vice-presidente-da-republica-a-china-iii-reuniao-da-cosban-e-iv-conferencia-ministerial-do-forum-de-macau-macau-cantao-e-pequim-4-a-9-de-novembro-de-2013,01/11/2013,11h06,31/10/2022,17h20,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Ministro de Relações Exteriores de El Salvador, Jaime Alfredo Miranda Flamenco – Brasília, 1º de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-de-relacoes-exteriores-de-el-salvador-jaime-alfredo-miranda-flamenco-brasilia-1-de-novembro-de-2013,31/10/2013,17h51,31/10/2022,17h20,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Reunião Ministerial do MERCOSUL - Caracas, 30 de outubro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-ministerial-do-mercosul-caracas-30-de-outubro-de-2013,29/10/2013,19h23,31/10/2022,17h20,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Programa de Imprensa - Participação da Presidenta da República na cerimônia de inauguração da linha de transmissão elétrica de 500 kV entre Itaipu e Villa Hayes (Paraguai), em 29 de outubro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/programa-de-imprensa-participacao-da-presidenta-da-republica-na-cerimonia-de-inauguracao-da-linha-de-transmissao-eletrica-de-500-kv-entre-itaipu-e-villa-hayes-paraguai-em-29-de-outubro-de-2013,29/10/2013,11h25,31/10/2022,17h20,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Participação da Presidenta da República na cerimônia de inauguração da linha de transmissão elétrica de 500 kV entre Itaipu e Villa Hayes – 29 de outubro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-na-cerimonia-de-inauguracao-da-linha-de-transmissao-eletrica-de-500-kv-entre-itaipu-e-villa-hayes-29-de-outubro-de-2013,29/10/2013,08h44,31/10/2022,17h20,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Dia da ONU - 24 de outubro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dia-da-onu-24-de-outubro-de-2013,25/10/2013,09h37,31/10/2022,17h40,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República na cerimônia de inauguração da linha de transmissão elétrica de 500 kV entre Itaipu e Villa Hayes (Paraguai), em 29 de outubro de 2013 - Celular da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-na-cerimonia-de-inauguracao-da-linha-de-transmissao-eletrica-de-500-kv-entre-itaipu-e-villa-hayes-paraguai-em-29-de-outubro-de-2013-celular-da-aig,24/10/2013,19h50,31/10/2022,17h20,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República na cerimônia de inauguração da linha de transmissão elétrica de 500 kV entre Itaipu e Villa Hayes (Paraguai), em 29 de outubro de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-na-cerimonia-de-inauguracao-da-linha-de-transmissao-eletrica-de-500-kv-entre-itaipu-e-villa-hayes-paraguai-em-29-de-outubro-de-2013-credenciamento-de-imprensa,24/10/2013,19h41,31/10/2022,17h40,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação em Moçambique,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-em-mocambique,22/10/2013,18h18,31/10/2022,17h40,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Senhor Vice-Presidente da República à China - Macau, Cantão e Pequim, 4 a 9 de novembro de 2013 - Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-senhor-vice-presidente-da-republica-a-china-macau-cantao-e-pequim-4-a-9-de-novembro-de-2013-credenciamento-de-imprensa,21/10/2013,18h39,31/10/2022,17h40,2013,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por autoridades brasileiras no Palácio do Itamaraty por ocasião da visita de Estado do Presidente da República Francesa, François Hollande - Brasília, 12 de Dezembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-autoridades-brasileiras-no-palacio-do-itamaraty-por-ocasiao-da-visita-de-estado-do-presidente-da-republica-francesa-francois-hollande-brasilia-12-de-dezembro-de-2013,12/12/2013,17h25,31/10/2022,17h22,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados no Palácio do Planalto por ocasião da visita de Estado do Presidente da República Francesa, François Hollande – Brasília, 12 de Dezembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-no-palacio-do-planalto-por-ocasiao-da-visita-de-estado-do-presidente-da-republica-francesa-francois-hollande-brasilia-12-de-dezembro-de-2013,12/12/2013,15h20,31/10/2022,17h21,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita de Estado do Presidente da República Francesa, François Hollande - Brasília e São Paulo, 12 e 13 de dezembro de 2013 - Programa de imprensa das atividades oficiais em Brasília",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-de-estado-do-presidente-da-republica-francesa-francois-hollande-brasilia-e-sao-paulo-12-e-13-de-dezembro-de-2013-programa-de-imprensa-das-atividades-oficiais-em-brasilia,11/12/2013,19h53,31/10/2022,17h21,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita de Estado do Presidente da República Francesa, François Hollande",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-de-estado-do-presidente-da-republica-francesa-francois-hollande,11/12/2013,18h25,31/10/2022,17h22,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta Dilma Rousseff nas exéquias do ex-Presidente Nelson Mandela – Joanesburgo, 10 de dezembro de 2013 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-dilma-rousseff-nas-exequias-do-ex-presidente-nelson-mandela-joanesburgo-10-de-dezembro-de-2013-programa-de-imprensa,09/12/2013,19h17,31/10/2022,17h22,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta Dilma Rousseff nas exéquias do ex-Presidente Nelson Mandela - Joanesburgo, 10 de dezembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-dilma-rousseff-nas-exequias-do-ex-presidente-nelson-mandela-joanesburgo-10-de-dezembro-de-2013,09/12/2013,12h19,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente da República Francesa, François Hollande-12 e 13/12/2013 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-da-republica-francesa-francois-hollande-12-e-13-12-2013-credenciamento-de-imprensa,09/12/2013,11h21,31/10/2022,17h21,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação na República Centro-Africana,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-republica-centro-africana,09/12/2013,11h09,31/10/2022,17h21,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República nas exéquias do ex-Presidente Nelson Mandela-Joanesburgo, 10/12/2013 - Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-nas-exequias-do-ex-presidente-nelson-mandela-joanesburgo-10-12-2013-celulares-da-aig,09/12/2013,09h49,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,IX Conferência Ministerial da OMC,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ix-conferencia-ministerial-da-omc,07/12/2013,09h31,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 9 e 15 de dezembro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-9-e-15-de-dezembro-de-2013,06/12/2013,18h58,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado Conjunto dos Estados Partes do MERCOSUL sobre o falecimento de Nelson Mandela,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-estados-partes-do-mercosul-sobre-o-falecimento-de-nelson-mandela,06/12/2013,18h20,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Exéquias do ex-Presidente Nelson Mandela - Cobertura de imprensa,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/exequias-do-ex-presidente-nelson-mandela-cobertura-de-imprensa,06/12/2013,12h26,31/10/2022,17h38,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Círio de Nazaré torna-se Patrimônio Cultural Imaterial da UNESCO,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cirio-de-nazare-torna-se-patrimonio-cultural-imaterial-da-unesco,04/12/2013,18h06,31/10/2022,17h21,2013,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Acidente aéreo na Namíbia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acidente-aereo-na-namibia,30/11/2013,14h34,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleição do candidato brasileiro à Secretaria-Executiva da Organização Latinoamericana de Energia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-candidato-brasileiro-a-secretaria-executiva-da-organizacao-latinoamericana-de-energia,29/11/2013,19h03,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 30 de novembro e 8 de dezembro de 2013,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-30-de-novembro-e-8-de-dezembro-de-2013,29/11/2013,18h08,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"IX Conferência Ministerial da OMC - Bali, 3 a 6 de dezembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/conferencia-ministerial-da-omc-bali-3-a-6-de-dezembro-de-2013,28/11/2013,17h57,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Resolução da ONU sobre a segurança de jornalistas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucao-da-onu-sobre-a-seguranca-de-jornalistas,28/11/2013,17h40,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Decisão do Secretário-Geral das Nações Unidas sobre a segunda conferência internacional sobre a Síria (Genebra II),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/decisao-do-secretario-geral-das-nacoes-unidas-sobre-a-segunda-conferencia-internacional-sobre-a-siria-genebra-ii,26/11/2013,19h31,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Discurso do Representante Permanente do Brasil junto à ONU, Embaixador Antonio de Aguiar Patriota, em sessão da III Comissão da 68ª Assembleia Geral da ONU, sobre a resolução ""Direito à privacidade na era digital""",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-representante-permanente-do-brasil-junto-a-onu-embaixador-antonio-de-aguiar-patriota-em-sessao-da-iii-comissao-da-68-assembleia-geral-da-onu-sobre-a-resolucao-direito-a-privacidade-na-era-digital,26/11/2013,19h30,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,ONU aprova resolução sobre o Direito à Privacidade na Era Digital,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucao-sobre-o-direito-a-privacidade-na-era-digital,26/11/2013,19h23,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Declaração Conjunta da I Sessão do Mecanismo de Diálogo Estratégico Brasil-Nigéria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-da-i-sessao-do-mecanismo-de-dialogo-estrategico-brasil-nigeria,26/11/2013,16h39,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,VI Reunião da Comissão Intergovernamental de Cooperação Econômica e Comercial Brasil-Ucrânia - Ata Final,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-reuniao-da-comissao-intergovernamental-de-cooperacao-economica-e-comercial-brasil-ucrania-ata-final,26/11/2013,09h30,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro de Estado das Relações Exteriores ao Haiti – Porto Príncipe, 26 e 27 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-de-estado-das-relacoes-exteriores-ao-haiti-porto-principe-26-e-27-de-novembro-de-2013,25/11/2013,18h56,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Vice-Presidente da República Federal da Nigéria, Namadi Sambo – Brasília e Rio de Janeiro, 26 e 27 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-vice-presidente-da-republica-federal-da-nigeria-namadi-sambo-brasilia-e-rio-de-janeiro-26-e-27-de-novembro-de-2013,25/11/2013,09h50,31/10/2022,17h38,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Entendimento entre P5+1 e Irã sobre o programa nuclear iraniano,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/entendimento-entre-p5-1-e-ira-sobre-o-programa-nuclear-iraniano,24/11/2013,19h01,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores a Nova York, 25 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-a-nova-york-25-de-novembro-de-2013,22/11/2013,18h30,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atentado à Embaixada do Irã em Beirute, Líbano - 19 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-a-embaixada-do-ira-em-beirute-libano-19-de-novembro-de-2013,19/11/2013,17h19,31/10/2022,17h40,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação do Ministro Luiz Alberto Figueiredo na 19ª Conferência das Partes da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (COP-19) – Varsóvia, Polônia, 21 e 22 de novembro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-luiz-alberto-figueiredo-na-19-conferencia-das-partes-da-convencao-quadro-das-nacoes-unidas-sobre-mudanca-do-clima-cop-19-varsovia-polonia-21-e-22-de-novembro-de-2013,19/11/2013,09h40,31/10/2022,17h21,2013,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Discurso proferido pela Presidenta da República, Dilma Rousseff, durante Sessão Plenária do Fórum Econômico Mundial 2014 - Davos, Suíça, 24 de janeiro de 2014",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-proferido-pela-presidenta-da-republica-dilma-rousseff-durante-sessao-plenaria-do-forum-economico-mundial-2014-davos-suica-24-de-janeiro-de-2014,24/01/2014,10h00,31/10/2022,17h45,2014,Janeiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação da Presidenta da República no Fórum Econômico Mundial - Davos, 24 de janeiro de 2014 - Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-da-presidenta-da-republica-no-forum-economico-mundial-davos-24-de-janeiro-de-2014-programa-de-imprensa,24/01/2014,08h17,31/10/2022,17h21,2014,Janeiro,N/A,Sem categoria
